,y_predicted,y_actual,Relative Error
0,5.014844310893398,4.941642422609304,0.014813270978324253
1,6.36003191195995,6.672032945461067,0.046762513922142555
2,6.056731336608154,6.133398042996649,0.012499874596600773
3,6.3890925713524656,6.419994928147142,0.004813455016793187
4,4.452246782631455,4.564348191467836,0.02456022286948498
5,6.324148523260359,6.484635235635252,0.024748764817636083
6,5.163849768494927,5.568344503761097,0.07264183007947092
7,4.561705860202828,4.430816798843313,0.02954061684375753
8,6.327109311622053,6.230481447578482,0.01550889202649432
9,6.1145179414718385,6.061456918928017,0.008753839753958933
10,7.263078722610434,7.3727463664043285,0.014874734372203727
11,7.291714990630997,7.074116816197362,0.030759765506756593
12,6.067269883023599,5.855071922202427,0.03624173428451276
13,4.054403498126737,4.51085950651685,0.10119047328578283
14,6.818936477244943,6.927557906278317,0.015679613292720655
15,5.775609617767586,5.375278407684165,0.07447636749589225
16,5.887732863476828,6.082218910376446,0.03197616688340826
17,4.534795975775067,4.382026634673881,0.03486271395348446
18,5.270180162595889,4.7535901911063645,0.1086736447024878
19,6.520372008369582,7.288244401020124,0.1053576623395154
20,6.505546916585542,6.673297967767654,0.025137653375041456
21,6.8704959211647,6.741700694652055,0.019104263500575435
22,6.744851891043249,7.087573705557973,0.048355308706838095
23,6.354665560845218,6.373319789577012,0.0029269249539778976
24,6.224501341059874,6.569481420414296,0.052512528353062374
25,5.262354226319218,5.680172609017068,0.07355733909117099
26,6.361821005381723,6.280395838960195,0.012964973627364318
27,6.48685042555009,6.529418838262226,0.006519479568791933
28,6.828527712271914,6.71174039505618,0.017400452094624937
29,5.363140083236036,5.272999558563747,0.01709473396899769
30,4.9708080147947005,5.62040086571715,0.11557767256153936
31,6.520526726507015,6.3473892096560105,0.027276965557369266
32,6.659288577463617,6.55250788703459,0.01629615595584598
33,6.460900655049695,6.437751649736401,0.0035958214253638916
34,6.240958549375748,6.184148890937483,0.009186334197340487
35,4.779619741384117,4.499809670330265,0.06218264583473267
36,6.947734282774853,6.962243464266207,0.0020839807693917006
37,4.704824139217619,4.969813299576001,0.05331974148425035
38,4.495470020316144,4.290459441148391,0.04778289644264298
39,7.355218030201096,7.501082124259871,0.019445740180210037
40,4.026204801809884,3.8918202981106265,0.034529986845615084
41,6.503331725231675,6.548219102762372,0.006854898534436899
42,7.328353185671206,7.1929342212158,0.018826665209308313
43,5.950405348968355,5.932245187448011,0.0030612628012693503
44,6.216821303968732,5.902633333401366,0.05322844107382782
45,6.124137371992568,7.1929342212158,0.14858982667612614
46,5.406418371462825,5.087596335232384,0.06266653547620323
47,7.372609433177777,7.415175109613295,0.005740346762726394
48,6.431574580199689,6.480044561926653,0.007479884013722483
49,4.840579682436633,4.59511985013459,0.053417503853540216
50,6.915056307750694,6.777646593635117,0.020273956780900704
51,5.968290254301701,5.241747015059643,0.13860707835664055
52,6.537084124334175,6.56244409369372,0.0038644092044783423
53,4.336214703471159,4.465908118654584,0.02904077104535168
54,5.967963838617175,5.926926025970411,0.006923962348601311
55,6.547084664326693,6.431331081933479,0.01799838647995942
56,5.0865956439926485,4.820281565605037,0.05524865607185417
57,5.060226206361667,4.969813299576001,0.018192415154384228
58,6.965740443156424,7.002155954403621,0.005200614137178107
59,5.508584531862464,5.0369526024136295,0.09363437909319139
60,5.070941034182027,4.77912349311153,0.06106089149843352
61,8.666750330269647,8.428799040653642,0.02823074657116893
62,8.68422176883326,8.52158353971753,0.01908544677848919
63,7.493064734959564,7.550661243105336,0.007628008500363387
64,6.5950424492298545,6.821107472256465,0.03314198228749304
